case_id,target_pool,program_text,operation_count,tide_phase,reef_zone,moon_window,spore_mass,branch_pct,plate_pct,free_pct,count_drift,count_splice,count_settle,count_graze,count_mutate,count_pulse,count_bleach,count_limit,operation_bin_private,mass_bin_private,structure_private
rsp_fc986b07567cdc,P4,SEED P0 PLATE 15; SEED P2 FREE 15; SPLICE P0 P4 P3 10 0.25 0.05; LIMIT P2 52; MUTATE P1 0.20 0.02; LIMIT P5 52; SPLICE P3 P1 P5 10 0.25 0.10; PULSE P2 PLATE 7 0.12; MUTATE P4 0.07 0.06; DRIFT P5 P2 12 0.14; PULSE P1 PLATE 14 0.20; MUTATE P2 0.07 0.11; GRAZE P1 0.00 0.00; DRIFT P0 P2 8 0.00; DRIFT P4 P1 8 0.00; DRIFT P2 P5 3 0.14; SPLICE P2 P4 P5 10 0.25 0.05; SPLICE P4 P2 P4 14 0.40 0.00; PULSE P4 FREE 7 0.12; MUTATE P1 0.07 0.11; GRAZE P2 0.00 0.04; BLEACH P4 0.00 0.06; BLEACH P3 0.09 0.00; MUTATE P0 0.20 0.17; DRIFT P4 P5 12 0.14; DRIFT P2 P4 8 0.04,26,ebb,crest,quarter,4.881425,8.330018,62.694368,28.975614,6,4,0,2,5,3,2,2,short,low,pulse
rsp_0e16d4c643b71f,P2,SEED P5 PLATE 30; SEED P4 BRANCH 15; DRIFT P5 P2 12 0.00; SPLICE P4 P3 P0 6 0.25 0.10; DRIFT P4 P0 16 0.09; GRAZE P5 0.12 0.00; MUTATE P4 0.20 0.11; GRAZE P2 0.05 0.10; SETTLE P3 0.30; BLEACH P3 0.00 0.13; DRIFT P0 P2 3 0.04; MUTATE P2 0.03 0.02; DRIFT P2 P5 3 0.00; MUTATE P3 0.07 0.17; GRAZE P1 0.12 0.00; PULSE P3 FREE 10 0.02; GRAZE P4 0.00 0.18; SPLICE P0 P1 P4 6 0.75 0.05; MUTATE P4 0.20 0.02; SPLICE P0 P4 P2 14 0.40 0.00; BLEACH P0 0.16 0.13; DRIFT P4 P3 5 0.14; LIMIT P3 36; DRIFT P3 P2 12 0.00; SETTLE P1 0.30; MUTATE P5 0.07 0.02; SPLICE P1 P1 P5 10 0.60 0.10; SETTLE P2 0.04; SPLICE P3 P1 P4 10 0.60 0.10; DRIFT P2 P4 16 0.09; DRIFT P1 P2 12 0.04; DRIFT P2 P4 8 0.14,32,flood,lagoon,quarter,3.742595,22.365451,25.850959,51.78359,9,5,3,4,5,1,2,1,medium,low,splice
rsp_01ff36474d900e,P2,SEED P5 BRANCH 11; SEED P2 PLATE 22; SPLICE P2 P2 P0 20 0.40 0.10; BLEACH P0 0.04 0.13; DRIFT P0 P2 8 0.09; SETTLE P0 0.30; SPLICE P5 P3 P5 20 0.75 0.05; PULSE P2 SILT 4 0.02; SETTLE P0 0.18; MUTATE P1 0.13 0.11; DRIFT P5 P2 12 0.00; SPLICE P3 P3 P2 10 0.40 0.10; PULSE P2 BRANCH 10 0.02; DRIFT P3 P4 8 0.04; DRIFT P0 P5 5 0.04; DRIFT P2 P3 12 0.04; PULSE P3 SILT 7 0.06; DRIFT P4 P2 12 0.04; SPLICE P2 P4 P1 20 0.25 0.05; LIMIT P0 36; DRIFT P3 P0 5 0.14; BLEACH P4 0.09 0.13; PULSE P3 FREE 10 0.20; BLEACH P4 0.00 0.24; SPLICE P4 P3 P0 10 0.60 0.05; GRAZE P4 0.00 0.18; DRIFT P0 P0 8 0.04; SPLICE P3 P4 P1 20 0.25 0.05; DRIFT P5 P4 12 0.09; LIMIT P0 36; PULSE P4 BRANCH 14 0.06; DRIFT P0 P2 8 0.04; DRIFT P1 P4 12 0.14; DRIFT P4 P5 3 0.09; DRIFT P5 P3 12 0.00; MUTATE P2 0.03 0.06; MUTATE P0 0.03 0.02,37,slack,fore_reef,full_moon,7.336974,9.184575,6.819424,83.996001,13,6,2,1,3,5,3,2,long,low,pulse
rsp_81c3f93827918b,P3,SEED P4 FREE 15; SEED P2 FREE 30; SEED P1 PLATE 11; SEED P3 BRANCH 11; DRIFT P4 P4 5 0.14; MUTATE P3 0.13 0.02; SPLICE P2 P3 P1 14 0.75 0.05; GRAZE P3 0.22 0.18; SPLICE P4 P0 P3 10 0.25 0.10; PULSE P5 FREE 14 0.20; GRAZE P0 0.00 0.10; PULSE P1 BRANCH 4 0.06; SETTLE P5 0.18; DRIFT P1 P5 8 0.04; DRIFT P4 P0 3 0.09; SETTLE P4 0.10; GRAZE P4 0.00 0.10; SPLICE P3 P0 P3 6 0.75 0.00; DRIFT P4 P5 16 0.04; SETTLE P5 0.10; GRAZE P4 0.22 0.18; DRIFT P5 P4 3 0.09; BLEACH P2 0.09 0.24; SPLICE P2 P1 P0 6 0.75 0.10; GRAZE P3 0.12 0.10; DRIFT P0 P0 3 0.00,26,flood,crest,quarter,20.374136,17.852327,4.306193,77.84148,6,4,3,5,1,2,1,0,short,mid,splice
rsp_5348c9148d2dd0,P4,SEED P2 PLATE 30; SEED P3 FREE 7; SEED P5 FREE 22; DRIFT P5 P5 3 0.14; BLEACH P4 0.04 0.06; GRAZE P0 0.05 0.10; SETTLE P2 0.30; DRIFT P5 P4 3 0.04; BLEACH P3 0.00 0.06; MUTATE P2 0.13 0.06; DRIFT P4 P1 16 0.00; DRIFT P3 P2 12 0.14; SPLICE P5 P3 P4 10 0.60 0.10; SETTLE P3 0.10; DRIFT P3 P5 12 0.14; SPLICE P2 P2 P5 14 0.75 0.10; LIMIT P2 18; DRIFT P2 P5 16 0.14; SETTLE P2 0.18; SETTLE P1 0.10; PULSE P4 BRANCH 10 0.12; MUTATE P5 0.07 0.11; PULSE P3 FREE 10 0.20; PULSE P1 PLATE 4 0.06; MUTATE P0 0.03 0.02,25,flood,lagoon,quarter,19.03604,72.043854,6.288274,21.667871,6,2,4,1,3,3,2,1,short,mid,pulse
rsp_0c7e5e58e810e8,P0,SEED P2 BRANCH 15; SEED P1 FREE 22; MUTATE P3 0.03 0.06; DRIFT P2 P4 16 0.14; DRIFT P4 P5 5 0.00; DRIFT P1 P3 16 0.00; BLEACH P4 0.09 0.24; SPLICE P5 P0 P5 20 0.60 0.00; DRIFT P3 P2 5 0.04; GRAZE P3 0.00 0.00; DRIFT P0 P5 16 0.14; LIMIT P5 26; SETTLE P2 0.30; MUTATE P5 0.07 0.06; SETTLE P5 0.10; GRAZE P3 0.05 0.00; SETTLE P4 0.04; LIMIT P4 36; SETTLE P4 0.10; DRIFT P2 P2 16 0.00; GRAZE P4 0.12 0.04; GRAZE P0 0.05 0.04; DRIFT P1 P5 16 0.04; DRIFT P4 P4 5 0.04; PULSE P5 SILT 10 0.02; DRIFT P3 P5 8 0.00; DRIFT P3 P5 8 0.14,27,ebb,lagoon,new_moon,0.0,0.0,0.0,0.0,10,1,4,4,2,1,1,2,medium,empty,ordinary
rsp_95cea2d590fa61,P1,SEED P2 FREE 7; SEED P0 FREE 15; SEED P3 FREE 15; SETTLE P3 0.04; GRAZE P2 0.12 0.00; DRIFT P0 P0 8 0.04; SPLICE P0 P0 P4 20 0.25 0.00; SPLICE P2 P0 P2 20 0.40 0.10; GRAZE P3 0.00 0.18; BLEACH P5 0.09 0.06; BLEACH P2 0.16 0.24; PULSE P1 PLATE 7 0.02; MUTATE P0 0.20 0.02; BLEACH P0 0.04 0.13; MUTATE P5 0.07 0.02; SETTLE P3 0.10; DRIFT P1 P3 8 0.00; GRAZE P3 0.12 0.10; LIMIT P1 52; MUTATE P0 0.20 0.11; PULSE P5 BRANCH 14 0.02; DRIFT P4 P0 8 0.14; GRAZE P3 0.05 0.10; PULSE P2 BRANCH 7 0.20; MUTATE P3 0.13 0.11; SPLICE P4 P1 P2 6 0.60 0.05; SETTLE P1 0.04; DRIFT P0 P5 5 0.04; DRIFT P0 P1 16 0.09; SETTLE P5 0.30; DRIFT P3 P3 3 0.09; DRIFT P5 P1 16 0.09; BLEACH P3 0.09 0.24; DRIFT P2 P5 12 0.04; SPLICE P1 P1 P2 14 0.25 0.00; PULSE P3 SILT 10 0.06; MUTATE P5 0.03 0.17; DRIFT P3 P1 5 0.00; DRIFT P3 P4 8 0.14; GRAZE P5 0.00 0.04; SETTLE P1 0.30,41,flood,lagoon,new_moon,12.212742,13.241544,5.073432,81.685023,10,4,5,5,5,4,4,1,long,mid,pulse
rsp_af4009700d3f8f,P1,SEED P5 PLATE 22; SEED P2 BRANCH 7; DRIFT P5 P4 12 0.04; GRAZE P1 0.12 0.04; MUTATE P0 0.13 0.11; SPLICE P2 P0 P2 6 0.40 0.10; MUTATE P0 0.20 0.17; MUTATE P3 0.20 0.17; PULSE P2 PLATE 7 0.12; DRIFT P4 P3 8 0.04; DRIFT P3 P4 3 0.00; SETTLE P0 0.18; DRIFT P2 P1 12 0.14; SETTLE P0 0.04; BLEACH P1 0.00 0.13; SPLICE P5 P1 P4 14 0.60 0.05; SPLICE P0 P2 P1 10 0.40 0.00; SETTLE P4 0.18; LIMIT P5 36; DRIFT P3 P0 12 0.14; DRIFT P4 P0 12 0.09; GRAZE P0 0.12 0.10; PULSE P4 BRANCH 10 0.20; SETTLE P2 0.30; BLEACH P0 0.09 0.24; GRAZE P0 0.00 0.04; LIMIT P5 26; PULSE P0 FREE 10 0.06; SPLICE P4 P1 P5 14 0.60 0.10; DRIFT P0 P4 5 0.14; DRIFT P2 P0 5 0.14,31,slack,crest,full_moon,19.82884,40.170157,48.497037,11.332805,8,4,4,3,3,3,2,2,medium,mid,pulse
rsp_bb12f59e97687b,P3,SEED P1 FREE 15; SEED P3 FREE 7; SEED P0 FREE 7; DRIFT P1 P5 3 0.14; LIMIT P2 18; MUTATE P3 0.03 0.02; SPLICE P3 P1 P4 10 0.75 0.00; SPLICE P0 P2 P0 6 0.75 0.05; GRAZE P2 0.22 0.10; DRIFT P4 P2 3 0.09; PULSE P0 PLATE 10 0.20; DRIFT P5 P0 3 0.04; SETTLE P0 0.18; PULSE P0 FREE 4 0.02; SPLICE P2 P3 P5 10 0.60 0.00; PULSE P1 BRANCH 4 0.06; SETTLE P3 0.18; GRAZE P4 0.05 0.00; SPLICE P1 P4 P2 14 0.75 0.10; SETTLE P3 0.10; SETTLE P4 0.04; MUTATE P5 0.07 0.02; SPLICE P2 P1 P0 14 0.60 0.10; PULSE P4 PLATE 4 0.02; MUTATE P3 0.07 0.02; DRIFT P1 P5 16 0.09; DRIFT P0 P2 12 0.04; SPLICE P4 P5 P0 20 0.25 0.10; PULSE P3 FREE 14 0.12; PULSE P5 PLATE 7 0.12; MUTATE P0 0.20 0.06; SPLICE P0 P1 P3 20 0.75 0.00,32,ebb,crest,new_moon,7.657382,9.912378,7.594978,82.492643,5,7,4,2,4,6,0,1,medium,low,pulse
rsp_80e1c4d74537fa,P2,SEED P5 PLATE 22; SEED P0 FREE 22; DRIFT P0 P5 3 0.14; DRIFT P0 P3 16 0.00; SPLICE P5 P0 P4 20 0.40 0.10; DRIFT P5 P2 8 0.14; MUTATE P3 0.03 0.06; DRIFT P2 P2 5 0.09; SPLICE P3 P4 P5 10 0.40 0.05; SETTLE P3 0.30; DRIFT P5 P1 3 0.04; SPLICE P1 P0 P3 14 0.25 0.05; MUTATE P4 0.13 0.06; PULSE P4 SILT 7 0.06; SETTLE P3 0.30; BLEACH P0 0.09 0.00; SPLICE P3 P1 P4 6 0.40 0.00; DRIFT P4 P4 12 0.04; SPLICE P1 P4 P1 10 0.40 0.05; MUTATE P1 0.13 0.11; SPLICE P1 P3 P2 6 0.75 0.05; PULSE P0 FREE 10 0.12; BLEACH P3 0.04 0.06; DRIFT P5 P2 12 0.00; BLEACH P1 0.09 0.13; SPLICE P3 P5 P4 10 0.25 0.00; DRIFT P0 P4 5 0.09,27,flood,fore_reef,quarter,6.862892,2.225762,27.333425,70.440812,8,7,2,0,3,2,3,0,medium,low,bleach
rsp_f7ac8027163ee4,P3,SEED P5 BRANCH 15; SEED P1 FREE 7; SETTLE P5 0.18; GRAZE P2 0.12 0.18; PULSE P0 SILT 10 0.12; DRIFT P5 P2 8 0.09; MUTATE P3 0.20 0.02; DRIFT P1 P3 3 0.14; PULSE P1 SILT 14 0.02; SPLICE P5 P1 P2 10 0.60 0.10; BLEACH P2 0.09 0.00; MUTATE P0 0.13 0.06; DRIFT P2 P5 12 0.00; SETTLE P3 0.04; SPLICE P0 P3 P0 10 0.60 0.05; DRIFT P3 P3 12 0.14; SPLICE P3 P1 P4 20 0.60 0.05; DRIFT P0 P2 16 0.04; SPLICE P5 P3 P1 14 0.75 0.05; BLEACH P2 0.09 0.24; DRIFT P4 P0 8 0.14; BLEACH P3 0.16 0.13; GRAZE P2 0.22 0.10; DRIFT P1 P5 3 0.14; GRAZE P4 0.12 0.10; DRIFT P1 P2 12 0.04; MUTATE P1 0.13 0.11; SETTLE P5 0.04; BLEACH P5 0.09 0.06; DRIFT P0 P1 8 0.00; GRAZE P0 0.22 0.10; MUTATE P3 0.03 0.06; PULSE P0 FREE 7 0.02,33,ebb,fore_reef,new_moon,2.158362,42.497104,3.835672,53.667224,9,4,3,4,4,3,4,0,medium,low,pulse
rsp_8446d3cbba7a50,P4,SEED P2 FREE 7; SEED P4 FREE 11; SEED P3 BRANCH 15; SEED P5 BRANCH 15; PULSE P5 PLATE 14 0.20; MUTATE P2 0.20 0.06; DRIFT P5 P4 16 0.14; PULSE P1 SILT 10 0.12; DRIFT P3 P2 16 0.14; MUTATE P0 0.07 0.11; DRIFT P5 P4 5 0.14; SETTLE P1 0.10; SPLICE P1 P4 P0 20 0.40 0.10; MUTATE P3 0.03 0.06; DRIFT P2 P1 5 0.09; SPLICE P0 P4 P1 6 0.75 0.00; GRAZE P1 0.00 0.00; MUTATE P0 0.13 0.11; SETTLE P4 0.10; BLEACH P0 0.16 0.13; SPLICE P1 P2 P5 10 0.75 0.10; SETTLE P2 0.04; MUTATE P2 0.03 0.06; DRIFT P4 P3 3 0.04; DRIFT P5 P0 12 0.14; BLEACH P3 0.04 0.24; BLEACH P2 0.09 0.00; PULSE P0 PLATE 10 0.06; SPLICE P2 P3 P5 14 0.40 0.10; PULSE P3 BRANCH 14 0.02; BLEACH P2 0.16 0.00,31,flood,fore_reef,new_moon,26.408314,4.361781,23.438705,72.199515,6,4,3,1,5,4,4,0,medium,mid,pulse
rsp_563418eaeb2284,P4,SEED P3 PLATE 7; SEED P0 FREE 15; SPLICE P0 P5 P3 6 0.25 0.10; PULSE P4 PLATE 10 0.06; LIMIT P4 52; LIMIT P5 52; SETTLE P3 0.18; BLEACH P4 0.09 0.13; SPLICE P4 P2 P1 14 0.25 0.10; LIMIT P1 26; GRAZE P2 0.12 0.18; DRIFT P0 P5 3 0.00; BLEACH P0 0.00 0.13; DRIFT P1 P0 3 0.14; SPLICE P5 P5 P2 10 0.60 0.00; GRAZE P1 0.12 0.10; MUTATE P3 0.20 0.02; DRIFT P3 P1 16 0.00; LIMIT P0 26; SETTLE P1 0.04; SETTLE P5 0.18; MUTATE P1 0.03 0.11; DRIFT P5 P2 12 0.04; SPLICE P1 P3 P2 10 0.75 0.10; GRAZE P1 0.00 0.10; MUTATE P2 0.13 0.17; GRAZE P3 0.05 0.04; SETTLE P3 0.30; SPLICE P2 P1 P0 14 0.75 0.05; MUTATE P5 0.03 0.02; SETTLE P0 0.18; GRAZE P0 0.05 0.18; SETTLE P3 0.18,33,slack,fore_reef,full_moon,5.92,0.0,0.0,0.0,4,5,6,5,4,1,2,4,medium,low,splice
rsp_5b3d73a9cd81c9,P4,SEED P3 FREE 22; SEED P5 PLATE 11; SEED P2 FREE 11; SEED P0 PLATE 30; GRAZE P4 0.22 0.10; SPLICE P0 P1 P2 14 0.25 0.05; DRIFT P5 P3 12 0.09; GRAZE P3 0.00 0.10; SPLICE P0 P2 P3 6 0.75 0.00; DRIFT P2 P5 3 0.09; PULSE P2 FREE 7 0.12; MUTATE P5 0.07 0.06; MUTATE P1 0.07 0.06; DRIFT P1 P0 5 0.14; DRIFT P2 P3 8 0.04; GRAZE P0 0.12 0.10; SPLICE P5 P5 P2 6 0.25 0.05; GRAZE P0 0.22 0.18; SPLICE P2 P1 P0 10 0.25 0.00; PULSE P4 SILT 14 0.20; DRIFT P5 P5 8 0.14; SETTLE P5 0.04; SPLICE P1 P5 P4 6 0.25 0.05; SPLICE P4 P5 P1 14 0.60 0.10; BLEACH P0 0.16 0.24; PULSE P0 BRANCH 10 0.12; BLEACH P4 0.00 0.06; GRAZE P5 0.00 0.18; PULSE P2 FREE 10 0.20; PULSE P0 BRANCH 7 0.12; DRIFT P5 P0 12 0.09; SETTLE P3 0.30; DRIFT P3 P0 3 0.04; MUTATE P2 0.03 0.02; BLEACH P5 0.04 0.24; SPLICE P3 P4 P1 6 0.60 0.00; DRIFT P0 P0 16 0.04; GRAZE P4 0.05 0.10; DRIFT P3 P3 12 0.04,39,ebb,crest,new_moon,0.380372,4.205881,11.321078,84.473041,9,7,2,6,3,5,3,0,long,empty,pulse
rsp_c2cfac1976fbec,P5,SEED P5 FREE 30; SEED P1 PLATE 22; SEED P3 FREE 15; SEED P4 FREE 30; SETTLE P1 0.10; MUTATE P1 0.13 0.06; DRIFT P5 P5 12 0.14; SPLICE P4 P1 P4 20 0.25 0.00; SETTLE P3 0.04; DRIFT P1 P1 5 0.14; SETTLE P1 0.10; DRIFT P1 P1 16 0.04; GRAZE P0 0.22 0.18; SETTLE P4 0.10; SETTLE P4 0.10; DRIFT P1 P1 12 0.00; SETTLE P5 0.04; MUTATE P1 0.07 0.06; PULSE P5 FREE 7 0.12; DRIFT P3 P4 8 0.14; BLEACH P1 0.09 0.24; MUTATE P2 0.13 0.17; PULSE P5 BRANCH 4 0.12; SPLICE P3 P2 P4 10 0.60 0.10; SETTLE P2 0.30; SETTLE P1 0.04; MUTATE P5 0.20 0.02; PULSE P1 PLATE 7 0.06; DRIFT P5 P1 16 0.09; PULSE P0 PLATE 10 0.20; SETTLE P0 0.18; PULSE P5 PLATE 7 0.12; SETTLE P1 0.04; SPLICE P5 P5 P1 10 0.40 0.05; SPLICE P4 P1 P4 14 0.25 0.05; PULSE P4 PLATE 7 0.20; SPLICE P1 P1 P0 20 0.40 0.10; SPLICE P4 P3 P1 14 0.40 0.05; PULSE P5 FREE 7 0.02; DRIFT P3 P0 8 0.00; DRIFT P5 P1 16 0.09; PULSE P5 FREE 10 0.20,42,ebb,lagoon,full_moon,12.372685,7.179266,6.327799,86.492935,8,6,10,1,4,8,1,0,long,mid,pulse
rsp_d6e8a7596552e0,P5,SEED P1 FREE 11; SEED P5 BRANCH 30; SEED P2 PLATE 30; SEED P3 FREE 15; DRIFT P3 P2 3 0.14; DRIFT P5 P4 8 0.04; PULSE P5 PLATE 4 0.06; GRAZE P1 0.00 0.18; MUTATE P4 0.03 0.11; MUTATE P0 0.13 0.02; GRAZE P5 0.05 0.00; DRIFT P4 P4 16 0.00; DRIFT P1 P2 8 0.04; MUTATE P3 0.20 0.06; DRIFT P5 P3 12 0.09; MUTATE P1 0.03 0.02; SETTLE P4 0.18; SPLICE P3 P1 P3 6 0.40 0.05; DRIFT P4 P2 3 0.04; DRIFT P2 P1 16 0.04; PULSE P4 PLATE 10 0.20; SPLICE P1 P1 P4 10 0.40 0.05; DRIFT P3 P3 12 0.09; GRAZE P1 0.05 0.00; SETTLE P4 0.30; GRAZE P4 0.12 0.18; DRIFT P4 P2 3 0.04,27,slack,lagoon,quarter,1.1,0.0,0.0,0.0,9,2,2,4,4,2,0,0,medium,low,ordinary
rsp_cd76c2848692e1,P2,SEED P3 FREE 15; SEED P2 PLATE 7; SPLICE P3 P0 P1 6 0.60 0.05; DRIFT P1 P0 3 0.09; PULSE P4 BRANCH 14 0.20; SPLICE P2 P4 P1 20 0.40 0.05; PULSE P4 SILT 10 0.02; GRAZE P4 0.12 0.18; SETTLE P3 0.10; DRIFT P4 P2 16 0.04; DRIFT P3 P0 12 0.04; BLEACH P1 0.09 0.06; SPLICE P2 P1 P3 14 0.25 0.05; BLEACH P5 0.04 0.00; BLEACH P3 0.04 0.00; SETTLE P1 0.30; GRAZE P5 0.22 0.00; GRAZE P3 0.05 0.00; MUTATE P3 0.20 0.02; DRIFT P1 P3 8 0.04; PULSE P3 BRANCH 10 0.06; MUTATE P2 0.13 0.02; BLEACH P4 0.09 0.13; MUTATE P2 0.03 0.11; LIMIT P3 52; DRIFT P3 P0 8 0.00; MUTATE P2 0.20 0.11; MUTATE P0 0.07 0.02; PULSE P0 BRANCH 7 0.12; DRIFT P3 P3 5 0.00; MUTATE P0 0.03 0.06; SETTLE P3 0.18; BLEACH P5 0.04 0.13,33,ebb,fore_reef,new_moon,0.0,0.0,0.0,0.0,6,3,3,3,6,4,5,1,medium,empty,pulse
rsp_74db6a782cae7b,P2,SEED P3 PLATE 11; SEED P2 BRANCH 15; SEED P0 PLATE 11; SEED P1 FREE 11; SPLICE P3 P3 P4 6 0.75 0.00; SPLICE P3 P5 P2 14 0.25 0.00; SPLICE P2 P1 P4 10 0.60 0.05; GRAZE P2 0.05 0.04; DRIFT P1 P5 5 0.00; DRIFT P2 P4 8 0.09; DRIFT P1 P3 3 0.00; SPLICE P4 P5 P3 10 0.60 0.05; MUTATE P0 0.13 0.17; DRIFT P1 P4 5 0.04; DRIFT P2 P3 8 0.00; MUTATE P4 0.20 0.17; MUTATE P3 0.13 0.11; SETTLE P0 0.04; GRAZE P3 0.12 0.10; SPLICE P1 P1 P0 10 0.25 0.05; SPLICE P4 P0 P2 14 0.25 0.05; SPLICE P5 P5 P1 20 0.40 0.00; DRIFT P0 P2 12 0.09; GRAZE P4 0.22 0.00; MUTATE P4 0.13 0.02; DRIFT P0 P5 8 0.00; GRAZE P2 0.22 0.18; DRIFT P2 P4 5 0.14; GRAZE P5 0.05 0.10; DRIFT P1 P3 12 0.04,30,ebb,lagoon,new_moon,6.426201,14.346409,36.860349,48.793242,9,7,1,5,4,0,0,0,medium,low,splice
rsp_b1c6c9004a7d81,P1,SEED P0 BRANCH 7; SEED P5 BRANCH 22; SEED P3 FREE 7; SEED P4 PLATE 7; DRIFT P3 P2 5 0.04; LIMIT P3 52; GRAZE P0 0.05 0.00; LIMIT P0 26; GRAZE P2 0.00 0.18; SPLICE P0 P5 P4 20 0.40 0.05; SETTLE P3 0.10; SPLICE P5 P5 P1 10 0.25 0.00; BLEACH P0 0.09 0.24; BLEACH P4 0.04 0.13; PULSE P4 BRANCH 7 0.06; SETTLE P2 0.30; DRIFT P5 P5 12 0.14; SPLICE P4 P1 P5 10 0.60 0.00; DRIFT P5 P5 5 0.14; SETTLE P5 0.30; SETTLE P1 0.18; SETTLE P1 0.18; SETTLE P3 0.10; MUTATE P4 0.20 0.06; DRIFT P3 P4 3 0.09; DRIFT P2 P3 5 0.04; SPLICE P5 P2 P5 10 0.75 0.05; GRAZE P0 0.00 0.18; SPLICE P2 P1 P3 10 0.60 0.05; DRIFT P4 P0 8 0.00; MUTATE P5 0.13 0.06; DRIFT P5 P4 8 0.14; SPLICE P1 P4 P3 14 0.60 0.00; PULSE P4 PLATE 14 0.02; DRIFT P0 P0 8 0.04; GRAZE P5 0.22 0.18,36,slack,fore_reef,new_moon,0.0,0.0,0.0,0.0,8,6,6,4,2,2,2,2,long,empty,splice
rsp_4c72818d49565c,P4,SEED P3 BRANCH 15; SEED P0 BRANCH 7; MUTATE P1 0.13 0.02; GRAZE P4 0.05 0.04; DRIFT P3 P5 12 0.14; DRIFT P3 P5 3 0.04; DRIFT P0 P5 5 0.09; GRAZE P0 0.00 0.10; MUTATE P5 0.20 0.02; MUTATE P2 0.07 0.11; BLEACH P1 0.09 0.24; MUTATE P5 0.20 0.11; LIMIT P4 26; DRIFT P0 P3 3 0.14; PULSE P3 SILT 7 0.06; DRIFT P5 P1 16 0.00; SPLICE P1 P4 P1 10 0.60 0.05; LIMIT P3 18; MUTATE P2 0.07 0.02; DRIFT P1 P2 12 0.14; PULSE P4 BRANCH 10 0.12; GRAZE P5 0.12 0.00; PULSE P4 BRANCH 4 0.12,23,ebb,lagoon,full_moon,13.309177,82.156196,4.371405,13.472398,6,1,0,3,5,3,1,2,short,mid,pulse
rsp_cbf06d5049b1bd,P5,SEED P5 FREE 15; SEED P2 BRANCH 15; SEED P4 PLATE 22; SETTLE P5 0.30; DRIFT P5 P1 3 0.14; GRAZE P0 0.05 0.18; SPLICE P2 P2 P3 20 0.75 0.10; GRAZE P1 0.22 0.00; GRAZE P3 0.00 0.18; GRAZE P2 0.05 0.18; BLEACH P0 0.04 0.06; SPLICE P4 P4 P0 14 0.25 0.00; SETTLE P4 0.18; SETTLE P2 0.18; BLEACH P4 0.09 0.13; BLEACH P2 0.09 0.13; SPLICE P1 P1 P0 20 0.60 0.10; SPLICE P2 P1 P0 14 0.25 0.05; PULSE P1 FREE 14 0.06; SETTLE P5 0.30; DRIFT P3 P5 5 0.09; GRAZE P0 0.05 0.10; DRIFT P0 P2 3 0.09; GRAZE P1 0.00 0.00; MUTATE P5 0.20 0.02; GRAZE P0 0.05 0.18; DRIFT P0 P5 8 0.14; PULSE P2 BRANCH 4 0.02; SETTLE P0 0.10,29,ebb,fore_reef,full_moon,12.149337,15.098966,12.745011,72.156023,4,4,5,7,1,2,3,0,medium,mid,bleach
rsp_5234b4f59c20e0,P0,SEED P0 PLATE 7; SEED P1 PLATE 22; SEED P4 BRANCH 7; SEED P3 BRANCH 30; MUTATE P2 0.03 0.02; GRAZE P3 0.05 0.00; DRIFT P4 P0 5 0.00; MUTATE P3 0.07 0.11; MUTATE P5 0.20 0.06; BLEACH P1 0.04 0.06; DRIFT P1 P0 8 0.04; DRIFT P4 P0 16 0.09; PULSE P4 BRANCH 14 0.20; SETTLE P3 0.04; SPLICE P0 P0 P5 10 0.60 0.05; SPLICE P4 P5 P3 10 0.25 0.00; DRIFT P0 P1 8 0.14; SPLICE P1 P5 P1 6 0.25 0.05; DRIFT P4 P1 16 0.00; SETTLE P1 0.18; DRIFT P5 P3 8 0.14; DRIFT P3 P4 5 0.09; PULSE P4 SILT 4 0.06; BLEACH P5 0.00 0.13; SETTLE P3 0.04; SETTLE P4 0.18; SPLICE P4 P2 P3 10 0.60 0.05; BLEACH P0 0.16 0.00; BLEACH P2 0.16 0.06; BLEACH P2 0.16 0.24; DRIFT P3 P5 12 0.00; DRIFT P1 P2 8 0.04; DRIFT P1 P2 3 0.00; LIMIT P1 18,34,ebb,lagoon,quarter,5.831816,25.482627,50.01766,24.499713,10,4,4,1,3,2,5,1,medium,low,bleach
